"","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA1.13_AD1.13_DA0_DD1.13_epoch1651144352","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A10_D0_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A7.5_D2.5_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A5_D5_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A2.5_D7.5_AA0_AD0_DA0_DD0_epoch1651155913","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A0_D10_AA0_AD0_DA0_DD0_epoch1651173856","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA3.4_AD0_DA0_DD0_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA0_AD3.4_DA0_DD0_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA0_AD0_DA0_DD3.4_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA1.13_AD1.13_DA0_DD1.13_epoch1651183589"
"sample_545",30.712508565689,-117.050975488816,204.667126630372,-269.510859020617,-41.9435537817535,265.836091214971,6.0583641428538,59.5469247333458,-73.1144049452972,-177.860052070343
"sample_581",38.198953694291,-144.461067737665,43.8927348227396,-459.36233921882,52.9090988613232,-205.881242923757,-96.1934929187151,176.525725201774,-28.9061429751838,-130.239393317971
"sample_659",132.839455419303,-232.7531394291,-41.9809331121509,-37.3717583364927,-105.185476325153,161.359707580502,-27.8673476229363,52.5986700243948,8.53990269406406,-40.1526427263179
"sample_628",103.108425345679,-328.110986304664,38.0752896946674,6.15563408122664,101.957686149115,86.7572280252051,236.243555298184,150.005077283974,-185.32250847874,-109.687771542682
"sample_660",0.706237970045549,-592.673803800334,-99.5965499649577,-225.177515717079,-6.82054885816594,310.519214675955,80.2897884077213,-52.7704567959081,-216.674037716525,-29.0214515185632
"sample_856",119.20216567699,-87.1847221445703,-15.5152338467549,-155.373264274802,183.280652132787,139.405669401109,8.0971296091537,-83.5624628727872,-178.345150317671,-72.2186946840794
"sample_681",-22.3039796238595,-348.695575855377,7.36144766036581,-150.470447156337,64.4199514527804,-104.803483957401,27.9712946573842,49.69691227021,89.9511215917009,-25.2513878991421
"sample_882",61.1383234351652,-0.315368791341882,-352.49003882354,-181.011506381404,142.338121209204,-71.1601844200293,14.8430069500897,30.2261943477364,-114.999219774352,-85.7094195052416
"sample_688",258.076410207487,-137.343805531009,-5.16637817150941,-68.7259578266883,83.9679565397243,40.7981114183937,27.6798766890341,-34.9470316649862,-261.88804851112,-59.4209987632977
"sample_988",171.314033226617,-345.651348413001,137.594521430944,-236.506989380817,-20.7405199009638,-215.204370784599,-77.7105559297641,108.447417820102,-34.5791426731192,40.7395663827551
"sample_802",240.030780503928,-254.326038221614,130.061549009793,-236.771339850111,88.1922627100966,-62.5725351480856,-79.1653376070158,-46.26774355687,-225.005702121541,75.9778495924538
"sample_883",111.950834798311,-271.003650933582,-166.126201740525,-314.893139922479,118.990663710119,-23.8497108802045,-55.2591901387816,-62.2752181446059,-187.445370763971,-23.4397036706726
"sample_694",11.7963939650397,-81.5674349002979,-208.043563615228,-237.175383214977,18.351831829174,-129.349698311661,-150.961406682391,68.0318930935226,-271.444725934223,-88.0608326793626
"sample_757",68.4013381101088,1.24045837324924,-201.739970420865,-197.98792002975,309.571841483971,-178.490167983886,-142.882245885091,-37.8727590300249,-136.867299575545,-218.891541839779
"sample_889",92.3545946829827,201.712767167358,153.687668426678,51.0060507337832,-73.2732150415285,202.489056416923,298.649502968184,136.1513511362,124.705794835029,-51.3371144833423
"sample_472",86.6438743298366,-348.547672578291,130.538386939987,-307.815068970894,-206.311011330293,-9.63816595211577,67.7210109910381,-172.592116384391,50.730355029381,-141.518736518008
"sample_385",0.252182749381181,-408.212994140916,35.4730383196028,-242.200565142904,74.9734326916282,-79.2895386793637,-182.256145780817,61.9770539268837,-164.850228008978,-220.28123878777
"sample_479",79.1739740914387,-334.519173021251,-198.713711282527,-216.819858657567,141.081539950927,-57.0113733312292,-63.4819997374103,27.679853681318,-87.8459259571268,-256.197864632469
"sample_471",25.5388165166018,324.197517886781,-339.91328370643,-433.200635708716,110.829741423684,16.8354011981986,95.7924193511837,243.863665707186,-154.288563683613,-154.767654152692
"sample_387",-103.854069007051,-154.501837673169,-154.300640263922,-512.672095003911,-219.103289422281,-116.376381111033,-49.4118706960416,67.3548963580087,-205.004231823014,-87.3061158165631
"sample_79",88.5437182079039,-118.924055986487,-347.818562496019,-455.189140061891,-3.2980121611221,108.995679886136,55.405519073266,-87.8884228424538,-127.626241876819,-132.473276060603
"sample_722",155.323617875056,-351.053202010339,-72.3886298966342,-46.4460588698754,-215.253000557476,-21.9347473148892,79.4247365327128,157.422663326269,-51.4505745760541,-62.437079067401
"sample_597",109.397052394877,-233.380354272745,76.9230843316418,-202.783615156715,-216.512592894401,-20.3127030814214,-45.8602518121567,-77.5207114368648,20.0153868972266,-74.1483791698476
"sample_845",69.6175121451412,-356.620903916405,-34.5087071593422,-188.170646193662,-76.9788871202925,54.1995840154157,76.957217189379,-25.6150456966959,49.820431708253,-231.884954607368
"sample_424",75.2151653955563,-26.47538487818,-54.4746536512026,91.2840297467951,-7.66560812058998,103.459716144,-213.221743498376,31.4886999016644,-35.5463607844527,-39.3429379485659
"sample_356",97.0539935149762,-213.513577931864,-275.667877986112,112.917101119163,-333.633697653541,-141.689335091079,-240.83752334297,126.432428349313,-126.733364600503,-22.8191207321211
"sample_665",103.055493568829,-628.214350951144,28.0401711373889,279.102369487891,-54.804315382508,-116.364946320436,-13.4650991690579,145.039413515296,82.1038524285907,-157.352307067295
"sample_852",161.386599706274,-420.975257676102,-510.970258333649,-86.3962258107397,-131.931446354188,-233.487800845288,-82.1758305488827,105.405433725596,-81.2584481833691,-176.919304660414
"sample_777",-36.383477169549,-28.4884441577413,-118.865838650117,-308.357704169893,71.7902396099683,-95.7595596497293,102.595848357281,21.6690743813884,-256.288398754593,-223.056588621745
"sample_811",51.0848883807902,-463.124147362307,1.82674466925933,-215.52148341487,-87.3459631255552,388.338557357566,-48.2190528617996,-187.213031258086,-194.411872385917,-173.956711273431
"sample_752",137.123657047489,-463.237852288407,-45.7702365703806,-125.010516420956,93.5464337310773,-125.683240638618,15.4098481731417,133.00298923438,-41.4117196090256,-109.3796944176
"sample_886",9.53187354098559,-369.418637822617,-260.375946204807,-317.523737685975,213.00212537957,104.703142764179,220.570538559883,103.962064351305,-107.326908240035,-260.86035513868
"sample_131",-102.435364692469,13.0016948600733,-248.976406342729,-148.654980455028,-7.31105677868828,417.438701293802,-58.9177660113243,-4.66400410707272,-120.434286873773,-164.966933263214
"sample_892",93.8659897709826,-427.112682755184,-171.934125569174,79.1544241836514,195.824026669881,18.2119439423958,81.5773914206832,115.624455808439,-191.640257140864,-350.744207769937
"sample_921",207.050525848183,-477.788061614149,-189.082260392621,-98.1717616275352,84.0029122857445,-315.29724776972,-86.2394987628146,-58.4120644002141,88.7216948578087,-84.6832886413782
"sample_973",213.108255425603,90.509223357813,-242.213930764128,-115.936283173353,-234.210602555514,-79.7771259189401,-17.7872849573059,168.467510126421,108.724918291142,-38.8381834227433
"sample_570",25.5244029860723,-1.35544740098678,269.489439713569,-153.500684056897,13.5079029658706,-165.88734252076,55.2719450024119,-41.5549861814688,-239.081160447817,-63.2703700808367
"sample_753",-128.712562643796,-28.0501873444198,-56.8005402201509,-121.309143000295,133.560729591286,14.8136979681054,-113.174378844008,19.484495788562,8.55304137268072,-236.785178721331
"sample_587",85.0354894657927,210.445624850922,73.3834860543658,-356.0067829106,137.981307297499,-274.851537635687,90.7508709060811,-93.3295921497177,-60.0385112392066,-17.0536272601342
"sample_1008",93.8476032324838,-419.141408725079,-72.4984058625814,-234.428992514779,6.32215626186003,226.737370648933,70.7975750845185,-104.287322203314,-102.208281259922,-164.623709222712
"sample_943",-26.3192369486257,139.363698114491,127.461508939186,-190.335886336355,174.662283486209,43.5142956559471,55.6234339018725,-78.1656800233862,-160.909729139193,-183.344009979421
"sample_366",272.579008276135,-99.3549414343304,-34.911710458272,-333.215949207948,115.472283491724,-120.906124162398,7.11033929844646,-98.4320350518383,38.9939537627273,62.8203120917457
"sample_738",297.204014233185,-424.621185928486,-227.59701650066,-107.526293460657,255.776162770361,-22.5217517113361,-93.3290509754232,57.0752006468479,-66.2109827643799,41.2970020871598
"sample_464",123.984385585261,-441.046202843357,43.3657278106698,-514.172122407552,136.535685889004,-72.9992439440635,191.225529131458,-140.78553720806,9.01733085234287,154.041844212301
"sample_407",126.853961062531,-363.946099261488,110.064881628912,-269.793048907487,-21.6082998165336,193.362329277776,-38.6755832218111,77.0061234271632,52.3847959113313,-38.9943022506037
"sample_260",49.4389237673559,52.1464379571108,174.595213590438,-346.486728111533,47.4474911792935,-264.961927501432,-6.69603994394852,-16.594756544504,-111.588460973566,-58.6193286411272
"sample_108",242.152680581642,-237.448270030945,233.82146244527,-186.562321116849,122.664203993117,-82.5931399602123,75.1061044976053,-116.15657280972,47.4668702910461,-59.1263978300647
"sample_457",90.9050850371644,184.387064800893,222.735210501841,22.9785975919808,-3.43920968024304,22.6561773537345,-17.2735614542379,-25.1085421145972,-131.050472131853,-50.2676792364353
"sample_459",-16.2942783324619,-178.237216647286,88.7317545690924,-189.002712215944,217.853061434965,89.946465454461,-220.977002408048,48.7554632929905,-229.875946740318,-96.7466511975882
"sample_438",53.1978600051705,-81.1433635332553,175.81971915156,-79.8851240370193,129.522643711113,-247.835298057202,-6.31618726986514,-7.18684759229875,-90.9096366310647,-60.9095873133595
"sample_977",129.237994777826,460.626006270057,-101.714492418727,-371.423965936801,124.760108720477,150.194098994859,-55.2912401361023,-78.9838046176284,-156.600787938166,168.079795942023
"sample_409",274.134396785068,1.95118888212166,-207.133498198265,-292.674095390482,-9.80900201251245,-188.552249025846,-143.609638203341,-82.5219859711739,-144.927006281034,-18.1688380032474
"sample_431",223.807161217177,-88.1432558293274,-110.000309841806,-426.358768117205,254.552777226916,-170.623209912032,81.9119886260652,-139.668196013136,-155.978719456668,-24.1858101126095
"sample_410",-89.1061681758124,156.669453520121,-464.696453879313,-161.864787417198,-74.0099463913445,-51.8531939299883,-134.816103188543,55.2201426248198,-71.4481200216917,-43.4639319617267
"sample_75",89.6338887167054,-123.089300200687,28.8716598310904,-542.340615729424,398.273703442284,202.442761815769,-64.627625528838,42.3358674054483,30.8162937430198,-103.294029357804
"sample_980",79.3270525439436,-184.533115512014,-120.331282917773,-464.651414832567,155.99755026669,35.5621191707294,-107.644087154089,-44.4813605960756,-136.536628634265,-116.631496012181
"sample_1033",97.7778402184947,-232.601421148166,178.445071617996,-282.275515296444,8.8203460369061,212.288405132171,81.3476627353827,-19.1931350250661,-105.322036086606,-220.543929222208
"sample_642",74.7037669877664,16.3973232934834,139.220165261125,-394.529903408226,62.4044825247348,-109.315948142971,153.531481672128,56.100566900851,-2.80258210326403,-11.7494602339869
"sample_971",89.5179265055995,-343.136276484259,-163.38661142982,78.3325564051819,138.353810572372,-268.83114860879,-21.3622631043503,76.027204295691,50.5066089471096,149.664664073143
"sample_706",115.950171971709,-244.286280818097,90.0207516043053,-260.195133380921,199.971663557429,82.6679095644738,-77.1617973850508,-87.1913351301523,-127.786357070961,-111.990871679353
"sample_350",35.428362131749,-312.01509890036,-12.3254544538084,-66.220849267871,-31.9368422646632,-2.5388525858899,-71.661682853625,-18.8283386131642,-146.383008940529,-125.838455563993
"sample_400",144.746152327497,-540.241913788831,351.636204745659,-136.306136628618,212.320848820288,-169.202271286782,-109.434583448959,-198.518529692942,39.149607896335,-150.772712537175
"sample_374",261.86072917578,66.655717453514,-108.977071080827,-171.754672370114,-86.7111120133384,66.649161778917,34.7656228264815,-162.749970158286,-77.3686786001192,-283.200135808372
"sample_381",21.0780363929139,-263.692211407981,-77.7327802414107,-156.934492627829,225.901985925428,-19.8306008772158,-2.09473870646298,3.55337336981954,-117.833770788953,-190.493650614243
"sample_365",25.6816638120423,-433.759435694177,-219.020172980196,-188.035466280376,-208.808972094824,-10.0016362956013,-20.6246848849442,-158.275997151444,24.5603370680226,-269.585788616524
"sample_360",226.229118532457,361.787865501068,96.6276587668163,-236.99024624888,26.4957771277175,36.9804685700677,-7.74545349939393,154.02470016028,57.2086044943595,-152.646344752487
"sample_190",93.7285432928602,74.3156085977919,-367.985175145629,-147.164846200208,224.795952037605,-132.261333346824,-62.5575620144376,172.663879152006,-57.7596640238875,-120.922376189407
"sample_147",313.972803320301,-385.172207130781,-55.9572177778846,-74.1194193098835,-0.32657229128688,-218.577153830914,-1.29585126169535,-34.2986043514663,129.731470040256,29.7266927979647
"sample_53",-1.3060797518616,-72.3845007527557,-105.777509243906,-207.308727581251,-1.57894134169005,91.0072850960589,103.526100448312,-73.2510002258783,-161.437242014631,-153.159822579057
"sample_600",156.052546602512,-464.553988794094,4.71080677724434,-78.1456540712057,70.2643756334128,-32.7627002550758,58.0278145713445,-7.17877965865063,-141.485272019278,-37.6193996277953
"sample_115",175.83034121441,-406.490553986122,211.538458607261,-266.759394006751,-164.036370672775,-357.676088093477,312.076395260882,65.9752143036921,-90.0534521215647,-143.438349616176
"sample_148",229.624647755224,-343.713960710681,44.8547406431399,-155.826035054894,-126.254046519837,-102.496809905443,-70.9916681018152,13.6767561553158,108.449847550349,-244.988898168261
"sample_24",101.689819165674,-252.510668163247,-197.006080527233,-218.45607111382,264.193996451304,45.3307584095466,70.8513034852022,-39.3285320685689,47.0799156525345,-120.425919521871
"sample_784",88.5719971629516,127.520258634057,183.394585885595,-121.867206082008,149.795242819936,-256.614011382724,-72.9352904398913,170.139720677406,-41.3762240595441,92.0977432321185
"sample_759",271.088607388408,207.391002090178,234.342451905012,-334.510966428061,-187.623997436409,-344.46057998924,81.6552457054669,28.5755212380329,-108.796948115833,-0.275069597581677
"sample_692",48.1098713166498,-423.884454442593,-500.96177865978,-198.457673642682,190.832561007884,156.384664231923,59.5461280616369,120.142848584552,74.2681873632747,-62.5343084750727
"sample_652",149.667882708622,-442.483332484263,-160.670073752653,-136.09638880639,-19.1720981079811,138.721965388845,-39.1656115535565,-17.8200091622941,-113.644610010921,6.73789571952674
"sample_734",100.286381181039,-319.075304092655,78.2627343371555,-167.659619900869,303.563331071501,-13.3032786960745,-42.4397064729691,-10.652241242419,-0.577853603653615,-155.53213731741
"sample_345",175.496810819423,-577.848922992082,-130.754925295145,-362.540240315241,71.470645770035,-268.530672976564,50.1711291620794,83.2330260450243,129.56595412399,-58.7575312813108
"sample_450",55.7417722543696,-508.182190241622,-65.3291191923094,-81.2951557730116,59.432555769472,-2.62135944953334,71.627980389104,-28.2314566038736,22.244312901251,-184.295593864258
"sample_568",357.706648291512,-127.356988516105,-122.913617916177,-170.786705041221,-128.791282734171,-104.243477243647,-85.4101420231442,41.3765094393541,-64.267655173695,-119.04935711672
"sample_913",113.234473948058,-549.777590184074,-87.9349571727624,-105.671895209821,158.598090955334,-203.43046447311,100.397445319345,-12.9775885190155,-7.94903574022958,-71.6610853209992
"sample_423",274.700926725944,-169.653423637938,70.8634884744048,-244.716997811297,-128.056805168054,-113.721369180969,-0.429880451551952,-170.127461434816,-69.3398406657293,-2.46077374437159
"sample_658",-15.112191392253,-337.6134525778,-305.061531513455,-203.116176483851,297.197576589711,-191.234838229238,-62.3299435684669,-271.980582840879,-205.026583201194,-226.909348439518
"sample_42",198.121353883551,89.5925057856277,-60.731372239996,-262.399282519736,154.725012509487,-251.431057046484,60.801318575832,-56.667116526708,-70.557601124722,-140.450308816371
"sample_70",109.010285275925,-280.986136234134,88.6429398239571,-193.692387983877,53.3466237547314,-82.6481374289229,196.86558156443,62.2121452702851,-63.4684729777044,-6.51022160456176
