"","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A100_D0_AA0_AD0_DA0_DD0_epoch1649239502","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A75_D25_AA0_AD0_DA0_DD0_epoch1649239502","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A50_D50_AA0_AD0_DA0_DD0_epoch1649240345","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A25_D75_AA0_AD0_DA0_DD0_epoch1649240345","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A0_D100_AA0_AD0_DA0_DD0_epoch1649240989","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA34_AD0_DA0_DD0_epoch1649241541","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD34_DA0_DD0_epoch1649241541","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA34_DD0_epoch1649242513","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA0_DD34_epoch1649242513","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA8.5_AD8.5_DA8.5_DD8.5_epoch1649246514"
"sample_140",90.1709849520796,-195.048075165354,-604.31613266664,784.846771970889,-1123.72769166634,626.336061599207,272.364052689974,-1850.69992061238,-326.642822552187,-880.427008951493
"sample_93",1845.09567110327,-725.782405971893,144.917801714969,2517.05830404277,545.985212769859,439.184976537852,-919.917736900622,586.726159754135,-950.553246651849,-934.634681235189
"sample_961",2122.18690572965,-2552.94288292848,1319.82682605955,311.415775672472,1135.43949182104,683.424165468998,-574.652254133833,1445.01144432795,-21.2034442920871,409.940276674342
"sample_808",1088.37486963291,-405.901185599893,1920.38967452221,-7.05978782018502,-2553.59380374222,184.79443871003,-974.48682823437,-1037.37426651987,47.7712178233623,-752.350268258945
"sample_36",115.779855330609,-1527.73863798771,-2477.62209353691,-689.223736062363,-1583.84945951644,993.692505033388,-50.1243986769039,1129.1937882541,-1498.26968926061,2011.10348112216
"sample_169",2919.87089404439,-850.041861161663,-4452.00207078434,-682.313315162004,-1112.38623404557,-971.535497642455,22.495913954889,-627.708005476331,31.6026143121281,1982.7383120974
"sample_37",-365.821019996398,2220.98697779099,-2057.79908417144,-357.108733353383,-1008.61315844257,1219.96570187993,404.951794516037,160.463213521335,56.6381275006494,859.407989017943
"sample_27",649.199711854576,2826.2273197135,-447.99573304422,-2227.50168430597,-114.279945682966,371.960460955341,-2422.60268946746,-513.532845502483,-1278.05631742652,1481.94533730003
"sample_510",-493.963112673784,-993.772545123359,1453.12930291764,3152.32561791958,-788.213754318776,-176.049378314325,-1706.98852579012,836.004387667639,97.0646676065836,1743.69701848294
"sample_96",3068.71241314022,118.051934070066,-1015.22550533229,1665.09073066348,1325.90712465515,1965.493115567,-981.025074228125,947.459794522341,-8.93653134642113,625.223595876982
"sample_245",491.154551809548,951.225738384459,-1913.27746500956,1647.89654371167,-1117.0679658412,-376.97185087067,254.774866913206,-201.573176061629,-1653.11833893,1915.33434027899
"sample_67",-381.427724705971,-196.921593091151,1464.35218316012,-2934.60748102685,1020.63008535356,1312.35926868039,-2132.7636011139,63.9217696570724,-1438.92068752542,811.318204769316
"sample_522",3795.3858338393,-218.242223913753,116.740633613984,-1532.7263957338,705.309299047683,1077.60120935524,-956.71664599792,897.406063859867,900.209005211637,536.335752880697
"sample_238",807.449145228519,150.165685696913,-1942.22313476484,-522.350500928006,-968.71593106472,2997.36093629395,-17.0473430330416,-203.395019185823,-786.721437790257,1919.72964057359
"sample_155",-2184.1102997529,1051.12583508182,-2980.99157988033,1022.08182760916,1089.89563702496,-121.801023597445,177.156119122891,-213.85783059127,296.891843403094,2934.81942929701
"sample_300",1147.65870832589,1527.34790084941,26.890056318229,367.842260363067,878.04765297791,673.63033382559,-1143.02534157646,1204.56413547741,-1347.93647770297,-532.520788751385
"sample_337",4860.72070721328,1086.34728999687,1727.80840609511,2606.3206016609,-1336.95063400093,-314.403190138561,-1231.33123600401,-9.80618803937716,-90.1542480365491,2018.13984468851
"sample_571",1974.10698205514,1508.04668773654,-269.203284182347,43.8088774269845,-420.997135391446,-511.231880047975,-1060.90245105682,1123.12601454082,-415.204159515377,1315.65324447549
"sample_917",613.22653114774,-654.192712041274,-2524.40306983796,508.454374397321,1063.9322403076,447.770383424053,484.460180543415,802.584594984751,-375.28051026412,1315.49610740286
"sample_332",4255.17737868192,-1002.72321853098,148.012446265301,317.699447224166,2543.11335150337,1759.48274595981,-263.636991796005,997.427366980301,-286.309781514517,168.082952468052
"sample_275",1183.37512375034,958.40325337756,767.563563862038,562.588862938128,-180.997115390182,-745.087981300471,-870.100284958005,1596.4342864439,-769.421241289079,1294.72331795939
"sample_63",-199.592311529296,-1999.52324869153,-398.387188804922,-102.66937214423,1325.14250552739,-640.064483465044,-388.720734793187,-2021.60226147365,-838.991295886305,476.99909198291
"sample_327",-3715.34647616312,1853.42370810672,884.141889843818,3608.1982544038,-748.423110695829,2093.57906123862,520.270257500007,-978.576583622479,-1354.85168980007,534.667251321785
"sample_525",3384.89812628932,21.2113413381379,-1172.51561764068,-160.910726297287,5.69113863174374,933.490599416,382.878222409834,-1312.29623264,-2354.66136112459,1356.43660731122
"sample_631",458.448418283304,1765.32837578157,2626.37531318052,-589.536706822175,-1133.59202672754,1571.98312568239,-1030.50542245904,1378.39699872846,-691.860396188518,1588.74379872254
"sample_644",1062.12276462384,-270.846190685446,983.613469982442,-553.451297566158,-1456.28416747532,1217.53336781534,313.436265535441,1355.0531951946,-858.601450974216,-6.40957961579204
"sample_163",2358.48956990323,2068.47724117858,145.625862495093,2079.8971819263,396.285953357562,1097.25473063184,-616.462091192851,-250.71100554581,521.028720874673,545.805329675928
"sample_130",913.520269468465,2851.32142967349,-236.616858641883,3618.09891093703,2130.74761836718,657.312785782764,725.927610268994,458.034825248589,904.009464450851,248.620048397799
"sample_166",503.753211346035,462.304296596317,220.658165714292,531.553243707179,1927.91460933674,-579.560871752945,-688.259684904978,-1374.71488189792,-42.7001335165273,1518.46529419502
"sample_394",1858.57092921034,1643.35291783884,2291.61747743106,2597.90482619119,-929.50963828838,462.640765596421,262.008396211092,1031.73740389168,-147.841738543988,577.96606203312
"sample_142",658.812804255538,360.280718770018,1208.37661514067,676.03232664505,3185.86791540978,-410.426168283994,-348.323826707775,-301.964526713794,121.110287692026,2591.73781760597
"sample_141",1717.42551725324,2389.46345411147,-532.85497175894,494.121118708864,2221.91942362881,1313.41314340753,820.668716197615,-90.0231586466387,583.685046685361,2246.34929184604
"sample_118",1654.06455187177,2471.05938682081,-663.3927600852,625.93868298597,751.809096642759,1744.75109650128,-776.008049727218,632.605057848594,1620.1034813018,2810.8224309005
"sample_164",601.999921281156,-1161.63053853621,2206.76013007902,3323.03554041369,-1696.04928935524,828.223457640838,1651.51862439774,-1221.34416933235,-1459.49133441506,174.779595233472
"sample_180",1838.28726690025,6.52675247035313,875.853176569676,1846.23842354079,-323.177972524144,1776.39837959576,813.842501544313,296.428168763828,3.14842663586495,1112.90347766295
"sample_184",124.747766204627,-1119.78492683558,939.809223569056,2053.58547824909,1365.48575117007,1271.57760115929,-557.117450907293,437.137732626832,-168.351526212939,-296.902234142841
"sample_689",5103.92357988614,656.658114137939,715.484776036655,2377.79370284522,1741.98472146482,872.504513158175,131.911480300102,2325.09420424459,108.300242385131,915.871183048894
"sample_269",3471.54515759538,41.6606051820267,-1862.55264355889,2026.13836968591,1238.63851567366,375.169344846391,-677.125368002074,797.547228190514,1177.51352700547,-431.621138887811
"sample_461",3607.41477861562,-1193.04090377972,-251.736262920336,4037.44108428935,1111.18676500248,145.979403073692,-704.849693642627,1003.20675487581,-1014.61236598262,524.465159613536
"sample_453",155.483499803861,-1896.64863419303,1614.73950177197,13.2094691351041,-2679.88148006194,724.280324972698,-810.987686446725,-1233.44060243873,375.623601493067,-876.178236938506
"sample_455",-1401.36274384769,168.226491491213,4144.99832240995,1795.53427628748,-750.62868738138,407.412940778044,-912.084576438251,777.302341312926,190.660894441126,1254.13502749386
"sample_73",4239.92752205585,-1054.52131192579,-1612.97170383969,2687.33820912641,-1385.56512449935,1911.60123223547,-320.987284979078,921.071009091077,-391.879903674209,-1047.52148434797
"sample_240",2121.89248418115,-737.512112815368,2373.77441065442,5287.06147931685,-457.474548752731,1086.15354945139,-1919.8119009511,681.589427343779,-1464.36344368422,1462.34323524914
"sample_1012",3721.82691263111,1888.46555320265,-820.51420730367,-1330.6463489901,-346.046978855886,1876.86262876456,-822.194287074372,758.39759873593,-769.951635437474,145.796492971839
"sample_100",1586.57834060534,1009.5348250389,101.580137256308,723.024099714692,-2995.92103813506,1832.81536493192,-917.048859583226,174.094408204761,-359.048446934339,948.7085211717
"sample_112",1311.45670150111,-438.199666333606,-1441.84800777997,352.451519988833,1423.08327183049,2377.12244618735,3021.38474474042,-1566.74493633559,-1007.72396215374,462.600480018586
"sample_595",-2102.1554982853,-1133.30463642895,1494.20847872085,192.081183207318,549.155787330495,1089.12323153843,-949.648118717826,702.17666296867,-705.098892381092,43.435818101209
"sample_729",1653.34459235993,1496.56644209028,-2328.43357059829,1038.67314009544,-2740.76664870794,3053.98425666353,1932.65321882756,65.3186682501103,-2144.22099316377,1738.54683562524
"sample_372",303.400129610776,-2082.3968251156,1244.56552971618,3263.60905265152,-648.923942226689,1727.12571334802,1508.4218273191,-488.548856010401,-712.843020226066,1552.42651245409
"sample_535",4043.60758215077,1242.73573594493,-2979.44419727619,2826.31465398563,-328.912350444237,-82.8347277182417,-374.753445726146,1688.22470800374,-175.635800887729,1049.10275765473
"sample_517",4485.11678038634,-1314.14967035399,429.348871576958,-578.132073955019,66.986237855327,1337.28397155963,592.598896448337,-168.621910168926,-1130.66135860361,1809.89468668785
"sample_294",414.430702312433,-48.7465253733541,1641.54273508738,3079.45981713575,-2764.49321660549,1453.33225156654,1275.26290204831,1324.44874540326,1277.13565316847,117.68452585173
"sample_309",3001.74892562521,-14.4353969962605,605.325200415607,2095.04621159322,-607.190117395129,37.1438864051876,-1609.85232630061,-172.575236164456,-572.828521517778,578.228484443048
"sample_717",2104.79417849544,1152.18163628447,-297.208560862626,906.250004364703,-1174.29554006515,-1295.20918213935,-378.633856382694,-934.705492650244,-1275.78178872925,1121.27908103577
"sample_543",1930.42151613795,771.28717430293,-48.3846671718392,-901.671183466946,813.258755699691,328.741980753148,-833.867356154198,-813.5448300308,829.430904411975,366.863568709994
"sample_250",2782.35661844323,445.624458053877,-519.308170680162,1267.80689408504,1014.32883208747,430.712708536507,-1725.05151319751,-1192.65653151662,716.294885373939,-210.162895990671
"sample_176",-1452.2946999002,-161.325525052336,1902.42159561838,149.212832536421,-4243.72592220768,749.399573943815,392.435383844255,916.70068769294,-358.333805918157,1162.53055294382
"sample_168",1516.40702770586,-3558.37046943667,636.679440346111,3497.11842788128,-3995.91267682233,1167.58770485502,251.92466673668,354.893580117349,-1261.89262781795,910.646305673564
"sample_493",1281.51432231876,1323.8884874712,1679.89778164264,463.053299140525,298.857443040411,1088.5819842302,-520.585751715971,-58.7806499333851,914.93712268086,1889.98675581971
"sample_454",-2543.71765575391,3429.92854079011,-1662.77339152181,-645.550990555571,267.688218296845,413.597306703097,-331.303886715501,-1307.97097539085,-1393.99929888243,1431.95866721415
"sample_103",3985.98707022124,1904.26512312221,-754.389437144475,217.567434727253,-2840.47950267147,973.208040149776,268.643368255867,-391.600244557532,157.123832479862,2988.80911403724
"sample_594",1050.67882603887,1721.47551198823,766.083416644175,53.6149741140425,-521.306905948558,198.2824491978,-1110.87324004156,318.770514660599,-164.462404493809,2272.19950891805
"sample_547",-940.71118056736,3228.30571623622,-1011.13353490301,628.159966248492,774.496060105676,-259.25252519006,-113.011832115434,745.812978308517,-1032.04559269073,149.093951396009
"sample_540",-161.563652376922,711.075241865357,13.4640563698796,1200.21295544032,-738.257416829314,2161.57149219995,-311.261676956863,-797.656947160895,-39.0544317014986,701.042807562344
"sample_572",-543.57765603399,170.764591016485,-1599.76722243231,1697.23732268447,1510.94299500541,868.461333587744,-517.965905277354,715.526725978102,-1395.78029070427,690.321869153009
"sample_599",2991.7602226363,3041.65809419558,552.328856883954,-480.7719688432,-292.84248471079,1013.47774395522,-808.773421184908,1611.56938945861,-2009.34284009489,1804.21943357553
"sample_515",5289.94158185331,194.569346708384,2386.80206306519,-1752.28808647347,214.925839840872,3549.85969146741,-1359.44678469485,1645.65040871921,601.883082636825,1447.21959136726
"sample_22",1925.98321972049,1006.81597416491,592.82024736997,-660.103893799741,-2095.21451854568,-744.483718354709,-919.688714437302,107.518286874118,-1223.75012314786,1556.45183451723
"sample_780",2893.53089577535,-168.672810015356,583.79428282604,698.807742823165,-1620.33627082696,-1063.93757802004,-1063.18298675053,2013.66989614976,494.89283758292,931.469929088691
"sample_66",1241.9681968836,3149.93612052085,165.694878269033,501.156442938582,-4068.22082359966,1835.29226927252,-290.80400657003,-636.661181371442,-164.563968918142,596.974031759587
"sample_76",-2102.29168848698,-594.185769566297,-309.313858981495,1779.19180316048,-408.202958685183,768.029279344029,108.428200519419,-1239.08056451797,370.104808359777,1137.97957804953
"sample_788",3140.34681898334,2681.64180304256,-436.496529960466,230.29466956824,-603.462769592703,2324.73797290647,317.589144594149,-1332.71322981331,-481.740033025425,895.630885161349
"sample_249",60.2323413068453,2125.11169912414,-1889.72792653741,1525.16288726273,850.609715217448,-153.838844582071,31.1980187668659,-105.346286214094,-1435.37233067873,186.879174856727
"sample_962",823.395812486146,-770.471973688846,-406.328169525219,-1684.49879069558,-1187.19591974927,597.746495127661,-1376.11842758134,649.022910444596,-303.981922033985,771.139401348917
"sample_1031",1975.83980767768,2428.37882982771,-1298.40607591288,-1650.78248880122,-674.358882153271,1746.49867257508,-900.545970410471,182.378741692171,-1269.6590952735,-852.622737696401
"sample_871",2265.08243906894,-120.346669668477,765.167437974046,1670.39481961903,-308.580752038633,1674.55321234205,-124.343465049193,-598.419849737279,-602.267161877799,251.12609639038
"sample_955",3562.0614446493,1761.25665387986,1372.92356127809,753.361660834054,2807.82416000602,1712.66431831863,-54.9081228777344,404.471734823043,-248.656793691822,2920.51171010528
"sample_552",5032.89239828913,2984.78627114685,-1287.32319557048,3593.42087908163,-137.061853543493,1101.34650992997,104.91269178116,1128.36680694133,579.158336717067,641.914822146057
"sample_903",1917.3443935489,1011.62055612939,185.112752353232,1550.49814512489,-3319.77276164384,3059.15228704813,-358.635056726415,1833.17833235957,284.353749192867,-897.233760301904
"sample_667",2324.06660741708,2682.62088330366,-1259.4451170732,-1515.73461292708,2345.10039456926,1428.14411932761,1477.59847517855,197.897278711258,159.901081990968,1201.39743846478
"sample_772",3869.71098109598,-115.76961307631,-1123.29398450282,2010.1284077294,2076.69187133703,1674.5137889611,-349.503453020719,-122.251224840219,-294.574441525662,206.43277907532
"sample_754",4428.16330130964,318.112865032269,838.770202683048,-171.281669083952,856.506385896129,24.4418096045955,-1945.52742795779,391.974833365647,1937.88057766443,1024.42661366154
"sample_1006",1487.49760676785,-98.0728230463333,2810.92744158684,1480.65489743705,-1998.55029583304,518.535536693421,-645.535154011919,511.959080193333,898.925355612697,1006.29949277923
"sample_690",3562.56238278029,2154.78810170411,-1459.54335630847,75.4661159979077,947.663493060098,900.634971406568,775.371818160689,-2088.13257321643,-323.917112303266,852.38051795702
"sample_726",816.290971182703,-429.004757681466,2695.60027764616,-219.685396978276,1647.56864759443,834.169949651979,518.065257984212,-1478.14995484682,128.404878155326,2089.66081588162
"sample_705",652.453122691534,-289.800134170204,-1545.96248041671,-1056.66583336932,-217.536661386515,518.963713621474,41.3854205479967,427.900256780416,-913.815922643211,1392.41358116978
"sample_504",1076.10485421905,115.294982773068,-1550.06583308574,1182.707240324,200.687209219992,878.633480327427,-673.360322492737,748.483591135917,341.88538315562,531.809316191572
"sample_616",5114.64968392862,-2825.07425616817,988.670964466249,3333.63461460793,-1446.16053886079,521.968189594558,271.778860930652,842.261694197133,314.640795779193,1544.79882007132
"sample_748",2118.97297048248,-2167.81076688784,2020.28865925537,-189.446857457417,-1022.91366372854,75.1048877166916,-300.939895051817,-1129.90431219371,262.139554011388,263.332200929307
"sample_388",-3951.26521659441,-2028.61865040509,-1164.49558282507,939.838117263145,1616.07270396917,304.345304641997,28.1467440901121,2435.00415642762,-204.777149223702,-82.2027517864797
"sample_102",479.385279393973,-1433.97017716216,298.269039249995,283.472911973764,2981.54409009118,145.139488287099,-825.321684632078,1065.80459982184,119.490373995846,849.09040487651
"sample_403",1989.08251138908,-983.626378299149,-418.378902620221,1975.61155594554,-1385.51137524516,1843.8931192276,1945.79737411507,-439.160639102878,1672.9339524414,995.009884164821
"sample_183",6.29223526209853,3572.45052110677,236.232863935777,-626.697099181354,-1946.29655697619,-1267.60759448168,972.766382390237,-513.9346124032,231.873121489278,2243.45192905561
"sample_181",857.918174491463,-492.939676654689,477.304736973883,-812.236662183629,-965.482760055539,943.285948615458,-167.769717267718,-215.071722156675,-27.4089047554222,1596.35374418351
"sample_451",2171.68357423997,883.846391079714,1145.66736630076,-1227.28484903773,3570.95250560708,1571.88127080505,782.007710600512,447.507881053235,-109.336815436243,515.031808553507
"sample_425",2473.04547335465,-1161.58423746112,693.288413124475,-379.805775929905,-575.129024924143,-47.6696902070697,775.444932738627,973.343966831259,-457.78536234097,407.944125084367
"sample_527",4358.63638767374,2691.58982843534,-3088.73922774188,1070.1303800099,1738.19812893816,1669.56555002565,1511.07015485516,-1522.18784570623,1186.27715446935,-1426.63126855821
"sample_509",-2632.75105591192,-938.758580954381,-447.84889925606,-214.101884125035,992.788993223171,1095.85784466989,938.312512703084,939.027108698632,1352.41298134701,-392.346376361631
"sample_77",-347.774985149734,-348.287177579771,-1647.84006350376,-827.947255407716,-15.6680578204752,1261.95133602736,1234.66114330168,-1436.32011765761,26.7115138469514,840.690679561779
"sample_307",3781.20869010601,-5.53170810526467,-1720.60477947399,973.601999021168,-1013.3229421447,1597.20153423566,-1977.82463160378,1437.74971107694,2060.13962122364,55.8357389459289
"sample_618",-2425.83852952759,2084.55132477511,-1466.01255907568,-1342.35367615174,2791.97386751872,-1026.88151237118,309.666475092452,1645.30367869446,845.242003875609,1587.14688436998
"sample_829",238.393735918311,2548.24597758291,-952.963808721232,233.066319346507,1268.7038165671,-1328.50699030924,-589.43176749058,-173.964702123864,119.287919888897,-428.88825305295
"sample_1009",1860.10432796728,835.457453736717,-1183.07313166963,1189.68340882512,-1872.73872232635,2160.66019546593,80.433258592627,604.451747476886,-705.700638747154,810.588019764831
"sample_952",3741.25109231081,-27.0568056858542,4692.48218025247,-1300.32385429681,485.594760024763,1722.02548011596,1388.55166446056,964.899501987571,1698.91853940487,1384.82050204686
"sample_860",3881.07145663954,853.168760215632,-230.631166998211,-2301.55705889831,-975.959692616296,3607.43967739078,-1759.81716226598,-316.701483541564,-23.6786389295165,1103.16715837039
"sample_32",-905.357807687215,477.742970132359,-685.337922039025,-56.1496834524823,-1129.22335874188,535.425943377706,-2291.75830549837,-230.776892123821,-591.405900786526,2070.29109598617
"sample_167",6219.3764950833,3280.49966455786,814.472201326491,-1648.6589062037,-1865.04063094432,2826.80930246158,-632.505301831005,-2.03315145685639,-1021.59816951359,779.322162880602
"sample_145",6886.69879110748,1644.49328836228,343.2044798039,-1036.86939434501,-3870.579895,737.390569461591,-1463.40521027748,440.250698481827,-58.3830012497729,-733.742595312239
"sample_132",4539.80917597613,1248.04588907666,629.223416212746,-772.958248082316,2195.98347008749,2345.96897806542,979.4413970515,-1157.69928605126,604.497087626151,2152.49088166908
"sample_338",-704.189936060203,2139.34292500633,1451.81445870935,375.6614760558,3517.96523254845,114.258683898472,880.816879286738,-1216.52946263324,293.745113725811,-347.806100273117
"sample_99",-2849.53103419994,-591.460427534591,-2469.17500105986,-1298.22850070235,-1535.74444317641,50.1339075165472,-777.692975713588,62.2787224044873,-1458.58838843869,554.544685270841
"sample_105",-1762.21511270519,2589.01226443915,1423.67990683915,-2378.48809018733,712.820287803959,2753.31492368687,2411.22137627959,366.86128514895,191.657828831069,1122.84256645872
"sample_789",-334.928258469606,3624.92682226117,-1701.32555567443,2307.70522983697,-1207.48940432432,989.914648924738,-2149.27590757988,440.074763947022,813.34817870302,1394.5016086394
"sample_583",-3417.13233523208,654.153974961237,-665.997806946932,-1715.15469931928,1214.84467271149,2831.45518503485,1696.0499474983,358.115532737447,870.140440318595,970.601475776077
"sample_649",1652.81074960914,965.826649530066,1027.65627723257,-4027.70164770073,1229.85926348854,-170.975946552427,53.1414419558391,104.565592078452,855.758693572227,471.872855643917
"sample_569",653.519063274289,834.274542026999,799.591287933549,742.115976695598,1854.88502927416,722.043849103528,-619.577111977736,1777.13800314813,492.225800829236,2011.98282227084
"sample_614",-2610.67595987051,1179.14380916626,-52.3202860897738,-1209.34730806363,1803.82092929695,1275.15268069269,-913.581007425487,-2301.94066756173,888.280368903934,1265.09164190355
"sample_395",1842.55136697793,2344.09213977527,747.6392678443,2000.02642170339,-951.773010584962,651.200357192382,-2.06340791979301,-393.586716026224,162.837132304234,1034.45996970994
"sample_174",-1237.58436922632,909.322207239557,1855.0670739076,-364.388028299545,-980.661699682638,-711.135058824984,34.1644509505119,-194.382239070984,-32.0971202004004,1623.97743048545
"sample_832",3382.6233360596,-2167.84066518453,-460.195193264996,-1697.97901818495,-638.240899432456,905.070636920134,-591.057371359471,-2116.57187994063,358.934431287391,340.50719985245
"sample_819",2025.1823159339,110.723736874085,-1028.35399751545,-317.58769470595,1575.64179395073,-2093.04301913261,-93.4092670562131,-1767.84188518352,-194.520896856097,391.768143166709
"sample_187",77.7345309740474,3213.27298026639,1074.85338724468,438.660677960461,-632.918932867625,1568.67731896788,-938.450926466519,2166.98376976244,-286.647921464001,1517.06373501958
"sample_714",-737.328825226743,2406.48523763695,248.99105695963,26.8281832667748,2907.76350057541,-354.338572114371,-440.508489106616,886.391438530186,-1001.30594640325,-362.965388314286
"sample_171",4767.26562976048,4205.24890428145,502.435643653821,-161.231073655132,-1197.58027203627,1925.76674882635,913.933892819384,-1049.97750010706,-807.263454796066,-1105.37937588494
"sample_170",6026.491393959,-1486.69681348785,603.824187705808,-37.9492434328542,-716.843246736437,593.971223419096,2362.70066084009,1556.65686370717,-1679.79137143726,1486.84852110838
"sample_257",3705.72955761202,3753.24280007419,1897.05240712038,333.682140976214,2093.47290342982,1249.05975870645,425.975795097138,1233.51929367574,1441.58970890292,689.935390559035
"sample_60",-732.53526421059,4175.07749021584,-2378.39960621861,1111.24315096937,1086.73983949703,1858.93716563716,-1313.13541830677,1262.21604047746,184.569902652991,1078.70227248111
"sample_609",123.479013643574,1740.99096201494,-1934.62966587439,3189.39245938872,-3836.62120877391,-345.031685569429,-350.669075947008,-10.665103312417,114.608865988899,1713.6226330107
"sample_881",151.233281867457,1091.61460157475,2510.3307517719,493.164602199187,1678.198528032,911.768818268755,2698.20646813505,1066.3380634362,1806.16321356849,770.60295392837
"sample_735",3214.74174893569,241.051228471786,-1424.13818629207,610.247936169925,-2714.37909492047,-88.2331401884676,-765.237927760895,822.244353238617,30.8881695894122,187.040134630485
"sample_805",702.512776078269,2443.52650038912,-841.334271916781,-271.394182108336,1061.89251672986,664.020783206292,-1452.67492890858,-576.150927365477,-723.181640239948,-1216.20200560979
"sample_990",-145.881613647207,-1490.27053051979,-1100.09048895908,-1439.9851309017,-2858.47206414748,83.1518752029374,720.885109811009,816.815010574469,625.320510000235,2149.10703775907
"sample_274",881.937393713981,379.25589649626,530.13361752007,138.654403904435,1414.72338913988,367.447633623962,-254.75516580828,1508.60567540125,1025.30560438069,-50.0949427575066
"sample_172",582.793438100978,-510.795830916977,-1293.30852168131,-449.16357917304,16.9223833133735,1861.51171467376,818.401548432009,-2190.99176090647,-633.140283251421,1780.51664139103
"sample_607",3181.20892764674,-22.2727695844723,-1230.10776523171,-3435.25727805506,-986.007233964291,42.1405791046014,961.373788226285,-185.094766281812,179.339768102477,1139.91003011003
"sample_152",-452.257112379786,-460.343190639205,-108.010476754386,504.226419576057,1551.47594658469,2671.1036397699,-146.300018984329,889.905247956665,-150.763955736872,1597.08416338426
"sample_598",3420.71436544042,1513.64485250555,290.295788003691,-2621.9744552495,1758.70442737004,2055.42189901589,468.910313555392,-788.561285567199,248.301875268308,794.680818988652
"sample_946",1435.70167114733,1882.95683240592,2848.06352821466,2501.66994462793,-1155.0605204326,1941.92033176826,235.745968413641,2305.06388125738,850.446947366933,1197.84910484463
"sample_975",2605.76577975947,2271.8214235349,-583.195697827705,2552.65918893458,2021.70051929178,2146.69290836018,-178.649969174154,-295.988306787174,700.203737746411,-96.9744389810775
"sample_1005",1585.94405053724,711.816906779346,-807.455565426716,3666.11055311006,-1129.79550932175,-298.085873196928,-337.819085397127,994.6424854938,723.707499605628,-785.031820747831
"sample_74",-309.274227736523,1290.25296396053,902.441089664057,-280.650458585413,827.928390581859,-629.963564321557,-205.798557025244,657.485604973937,-693.049883531823,1688.96402978455
"sample_942",1370.56657855179,1304.46397469322,1057.12935671275,999.556065715057,-3190.48760770145,3230.33831190732,1024.71419740758,-242.255155552304,-350.33650392593,769.300874655876
"sample_710",-3233.16626768409,891.691067845824,2008.69650914308,832.159236424369,-620.343180260928,1923.41796331498,1545.33686750772,271.603891288857,1472.14031737366,-841.206993207854
"sample_651",1972.73710609264,-9.2183003341529,1530.34848951397,584.078918882065,2177.42166778433,-230.271171841821,250.074785253799,397.846405821338,1360.20619764671,138.262194575094
"sample_481",4285.462092015,-1394.37658865114,579.994900841249,459.800761384098,-886.33166819486,-202.988793022304,471.647297734198,-82.7302354788123,-879.630925248356,1267.51973478494
"sample_72",4799.63092831983,-1158.42215841531,1483.94651260395,-1770.88329048575,1036.26169716043,630.476787789005,794.116531155423,-1225.22257393989,-1271.52201139743,839.675774761542
"sample_325",-4089.06522389275,-437.132349245542,1736.11535362201,1338.40853958992,-2105.56787866216,1752.06467740213,1056.31801957198,243.578714531525,-1331.95266598863,1067.84045582219
"sample_44",-1563.4130235432,-2305.45887955588,153.758756948672,-1627.42998075592,1946.86322439532,279.431857647191,764.948520143363,94.4319133375556,229.369066685348,1150.50609655641
"sample_208",1313.78501663363,-216.509476293955,776.96599245136,-233.152156374598,-3639.90485282917,3356.78670779538,84.0433794112315,1698.8203452885,-189.712073900798,429.464072057673
"sample_379",2793.57489945427,-231.484571479104,1996.71394972087,4462.72295945533,-480.439431419889,1055.75264250686,2057.38372618426,-1291.42643719764,-2169.6434361604,912.723280852796
"sample_951",3789.01992614624,-14.9159441881171,258.624700978128,173.260981738884,1215.22250041199,-101.363323479756,90.6235421089195,1155.65592312709,-230.675644920225,820.618424923096
"sample_18",1439.54801662347,1945.9092409948,-359.266422658787,944.362945496265,-630.521578911506,-71.5703300798443,915.233629449125,-606.264807762376,243.809429020972,1259.63623195374
"sample_530",-1295.07084751934,-147.66859103832,-1384.35749703598,994.776567991849,-1714.36758528488,1970.80875210404,-547.698180532553,712.735476240319,-221.20898547752,-588.358530723243
"sample_255",743.485269561228,3101.31460252799,3214.15918384251,1286.08779264811,-3817.32446933671,1286.60193787529,-791.681836462305,2984.47337434051,-1938.34216558013,723.761064375638
"sample_258",4544.18092380439,1585.51702700017,-1093.02239002503,-470.275020184582,2376.07520122578,-275.556772187402,341.099962687441,-278.660571015725,637.778184436657,1681.97249768212
"sample_283",-420.411956940776,296.780582128838,-1367.05109914569,620.327803604112,901.454981517116,1701.01827936692,1182.06490049722,380.628638024943,1216.38133533272,197.66181960499
"sample_384",-22.3013343848154,977.615352224142,705.983221400992,2166.41794110964,-847.380685228012,1976.86246985309,-2116.17236199968,376.58986495523,-135.300353631808,1928.45172118122
